event_type,half_decade_start,half_decade_label,nat,rank_among_selected_top10,global_rank_in_half_decade,half_decade_avg_of_yearly_top5_score,raw_half_decade_avg_of_yearly_top5_score,score_fill_method,has_period_data,active_years_in_half_decade,total_records_in_half_decade,max_yearly_result_score_in_half_decade,country_strength_rank,country_strength_score,quality_score,coverage_score,quality_percentile,coverage_percentile,active_half_decades,total_half_decades_in_event_type,ranking_metric_name,missing_period_score_fill_value
jumps,1990,1990s,FRA,6,12,1221.6,1221.6,actual,True,5,194,1250.0,3,0.9388429752066116,1209.8138888888889,0.7058823529411765,0.9338842975206612,0.9586776859504132,12,17,Half-decade average of yearly top-5 average result score,0.0
jumps,1990,1990s,SWE,7,19,1195.16,1195.16,actual,True,5,76,1260.0,4,0.9363636363636364,1214.2459999999999,0.5882352941176471,0.9586776859504132,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,1990,1990s,AUS,8,23,1190.16,1190.16,actual,True,5,77,1224.0,10,0.8925619834710744,1189.8518055555555,0.7058823529411765,0.8760330578512396,0.9586776859504132,12,17,Half-decade average of yearly top-5 average result score,0.0
jumps,1990,1990s,RSA,9,30,1179.48,1179.48,actual,True,5,25,1239.0,8,0.903305785123967,1195.6956666666667,0.5882352941176471,0.9173553719008265,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,1990,1990s,ITA,10,39,1169.81,1169.81,actual,True,5,57,1207.0,9,0.8966942148760332,1193.2669696969697,0.6470588235294118,0.8925619834710744,0.9132231404958677,11,17,Half-decade average of yearly top-5 average result score,0.0
jumps,1995,1995s,CUB,1,1,1259.3600000000001,1259.3600000000001,actual,True,5,419,1293.0,2,0.9561983471074381,1215.1225757575758,0.6470588235294118,0.9669421487603306,0.9132231404958677,11,17,Half-decade average of yearly top-5 average result score,0.0
jumps,1995,1995s,USA,2,2,1258.4,1258.4,actual,True,5,1383,1287.0,1,0.9801652892561983,1216.44,1.0,0.9752066115702479,1.0,17,17,Half-decade average of yearly top-5 average result score,0.0
jumps,1995,1995s,RUS,3,3,1253.88,1253.88,actual,True,5,1322,1281.0,5,0.9330578512396696,1232.645,0.47058823529411764,0.9834710743801653,0.731404958677686,8,17,Half-decade average of yearly top-5 average result score,0.0
jumps,1995,1995s,GER,4,5,1243.96,1243.96,actual,True,5,807,1267.0,7,0.9231404958677686,1210.803,0.5882352941176471,0.9421487603305785,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,1995,1995s,UKR,5,6,1242.44,1242.44,actual,True,5,385,1281.0,6,0.9256198347107438,1236.9609523809524,0.4117647058823529,1.0,0.628099173553719,7,17,Half-decade average of yearly top-5 average result score,0.0
jumps,1995,1995s,FRA,6,7,1232.96,1232.96,actual,True,5,384,1267.0,3,0.9388429752066116,1209.8138888888889,0.7058823529411765,0.9338842975206612,0.9586776859504132,12,17,Half-decade average of yearly top-5 average result score,0.0
jumps,1995,1995s,RSA,7,8,1232.56,1232.56,actual,True,5,157,1275.0,8,0.903305785123967,1195.6956666666667,0.5882352941176471,0.9173553719008265,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,1995,1995s,ITA,8,15,1203.8,1203.8,actual,True,5,158,1242.0,9,0.8966942148760332,1193.2669696969697,0.6470588235294118,0.8925619834710744,0.9132231404958677,11,17,Half-decade average of yearly top-5 average result score,0.0
jumps,1995,1995s,AUS,9,16,1203.04,1203.04,actual,True,5,209,1253.0,10,0.8925619834710744,1189.8518055555555,0.7058823529411765,0.8760330578512396,0.9586776859504132,12,17,Half-decade average of yearly top-5 average result score,0.0
jumps,1995,1995s,SWE,10,21,1190.56,1190.56,actual,True,5,174,1224.0,4,0.9363636363636364,1214.2459999999999,0.5882352941176471,0.9586776859504132,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2000,2000s,USA,1,1,1251.92,1251.92,actual,True,5,2005,1275.0,1,0.9801652892561983,1216.44,1.0,0.9752066115702479,1.0,17,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2000,2000s,RUS,2,2,1251.08,1251.08,actual,True,5,2007,1311.0,5,0.9330578512396696,1232.645,0.47058823529411764,0.9834710743801653,0.731404958677686,8,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2000,2000s,SWE,3,3,1237.2,1237.2,actual,True,5,518,1279.0,4,0.9363636363636364,1214.2459999999999,0.5882352941176471,0.9586776859504132,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2000,2000s,RSA,4,4,1233.44,1233.44,actual,True,5,197,1279.0,8,0.903305785123967,1195.6956666666667,0.5882352941176471,0.9173553719008265,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2000,2000s,GER,5,5,1231.0,1231.0,actual,True,5,1077,1267.0,7,0.9231404958677686,1210.803,0.5882352941176471,0.9421487603305785,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2000,2000s,UKR,6,7,1222.8,1222.8,actual,True,5,633,1249.0,6,0.9256198347107438,1236.9609523809524,0.4117647058823529,1.0,0.628099173553719,7,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2000,2000s,CUB,7,8,1221.24,1221.24,actual,True,5,303,1280.0,2,0.9561983471074381,1215.1225757575758,0.6470588235294118,0.9669421487603306,0.9132231404958677,11,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2000,2000s,AUS,8,10,1216.2,1216.2,actual,True,5,242,1281.0,10,0.8925619834710744,1189.8518055555555,0.7058823529411765,0.8760330578512396,0.9586776859504132,12,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2000,2000s,ITA,9,13,1209.04,1209.04,actual,True,5,336,1239.0,9,0.8966942148760332,1193.2669696969697,0.6470588235294118,0.8925619834710744,0.9132231404958677,11,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2000,2000s,FRA,10,14,1207.76,1207.76,actual,True,5,374,1253.0,3,0.9388429752066116,1209.8138888888889,0.7058823529411765,0.9338842975206612,0.9586776859504132,12,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2005,2005s,RUS,1,1,1260.8,1260.8,actual,True,5,2070,1290.0,5,0.9330578512396696,1232.645,0.47058823529411764,0.9834710743801653,0.731404958677686,8,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2005,2005s,USA,2,2,1252.48,1252.48,actual,True,5,1976,1307.0,1,0.9801652892561983,1216.44,1.0,0.9752066115702479,1.0,17,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2005,2005s,AUS,3,4,1244.52,1244.52,actual,True,5,295,1283.0,10,0.8925619834710744,1189.8518055555555,0.7058823529411765,0.8760330578512396,0.9586776859504132,12,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2005,2005s,SWE,4,5,1236.52,1236.52,actual,True,5,429,1299.0,4,0.9363636363636364,1214.2459999999999,0.5882352941176471,0.9586776859504132,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2005,2005s,GER,5,6,1236.2,1236.2,actual,True,5,1354,1293.0,7,0.9231404958677686,1210.803,0.5882352941176471,0.9421487603305785,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2005,2005s,CUB,6,8,1224.4,1224.4,actual,True,5,481,1249.0,2,0.9561983471074381,1215.1225757575758,0.6470588235294118,0.9669421487603306,0.9132231404958677,11,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2005,2005s,UKR,7,10,1213.96,1213.96,actual,True,5,630,1251.0,6,0.9256198347107438,1236.9609523809524,0.4117647058823529,1.0,0.628099173553719,7,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2005,2005s,ITA,8,11,1212.8799999999999,1212.8799999999999,actual,True,5,327,1249.0,9,0.8966942148760332,1193.2669696969697,0.6470588235294118,0.8925619834710744,0.9132231404958677,11,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2005,2005s,FRA,9,13,1211.1200000000001,1211.1200000000001,actual,True,5,490,1270.0,3,0.9388429752066116,1209.8138888888889,0.7058823529411765,0.9338842975206612,0.9586776859504132,12,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2005,2005s,RSA,10,14,1206.48,1206.48,actual,True,5,95,1251.0,8,0.903305785123967,1195.6956666666667,0.5882352941176471,0.9173553719008265,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2010,2010s,FRA,1,1,1261.72,1261.72,actual,True,5,651,1311.0,3,0.9388429752066116,1209.8138888888889,0.7058823529411765,0.9338842975206612,0.9586776859504132,12,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2010,2010s,USA,2,2,1249.56,1249.56,actual,True,5,2019,1277.0,1,0.9801652892561983,1216.44,1.0,0.9752066115702479,1.0,17,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2010,2010s,RUS,3,3,1248.8,1248.8,actual,True,5,1765,1289.0,5,0.9330578512396696,1232.645,0.47058823529411764,0.9834710743801653,0.731404958677686,8,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2010,2010s,GER,4,4,1234.64,1234.64,actual,True,5,1259,1270.0,7,0.9231404958677686,1210.803,0.5882352941176471,0.9421487603305785,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2010,2010s,UKR,5,5,1231.84,1231.84,actual,True,5,426,1287.0,6,0.9256198347107438,1236.9609523809524,0.4117647058823529,1.0,0.628099173553719,7,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2010,2010s,CUB,6,7,1221.16,1221.16,actual,True,5,478,1247.0,2,0.9561983471074381,1215.1225757575758,0.6470588235294118,0.9669421487603306,0.9132231404958677,11,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2010,2010s,ITA,7,9,1213.08,1213.08,actual,True,5,342,1259.0,9,0.8966942148760332,1193.2669696969697,0.6470588235294118,0.8925619834710744,0.9132231404958677,11,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2010,2010s,AUS,8,13,1202.56,1202.56,actual,True,5,229,1270.0,10,0.8925619834710744,1189.8518055555555,0.7058823529411765,0.8760330578512396,0.9586776859504132,12,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2010,2010s,SWE,9,19,1189.6399999999999,1189.6399999999999,actual,True,5,311,1229.0,4,0.9363636363636364,1214.2459999999999,0.5882352941176471,0.9586776859504132,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2010,2010s,RSA,10,20,1188.08,1188.08,actual,True,5,94,1212.0,8,0.903305785123967,1195.6956666666667,0.5882352941176471,0.9173553719008265,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2015,2015s,USA,1,1,1267.2,1267.2,actual,True,5,3067,1294.0,1,0.9801652892561983,1216.44,1.0,0.9752066115702479,1.0,17,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2015,2015s,FRA,2,2,1247.6399999999999,1247.6399999999999,actual,True,5,696,1281.0,3,0.9388429752066116,1209.8138888888889,0.7058823529411765,0.9338842975206612,0.9586776859504132,12,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2015,2015s,CUB,3,5,1235.24,1235.24,actual,True,5,306,1287.0,2,0.9561983471074381,1215.1225757575758,0.6470588235294118,0.9669421487603306,0.9132231404958677,11,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2015,2015s,RSA,4,6,1232.0,1232.0,actual,True,5,132,1280.0,8,0.903305785123967,1195.6956666666667,0.5882352941176471,0.9173553719008265,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2015,2015s,GER,5,7,1228.28,1228.28,actual,True,5,940,1288.0,7,0.9231404958677686,1210.803,0.5882352941176471,0.9421487603305785,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2015,2015s,RUS,6,8,1228.0,1228.0,actual,True,5,908,1249.0,5,0.9330578512396696,1232.645,0.47058823529411764,0.9834710743801653,0.731404958677686,8,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2015,2015s,SWE,7,12,1221.2400000000002,1221.2400000000002,actual,True,5,451,1281.0,4,0.9363636363636364,1214.2459999999999,0.5882352941176471,0.9586776859504132,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2015,2015s,UKR,8,14,1215.1200000000001,1215.1200000000001,actual,True,5,388,1259.0,6,0.9256198347107438,1236.9609523809524,0.4117647058823529,1.0,0.628099173553719,7,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2015,2015s,ITA,9,18,1207.76,1207.76,actual,True,5,238,1260.0,9,0.8966942148760332,1193.2669696969697,0.6470588235294118,0.8925619834710744,0.9132231404958677,11,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2015,2015s,AUS,10,19,1202.84,1202.84,actual,True,5,239,1233.0,10,0.8925619834710744,1189.8518055555555,0.7058823529411765,0.8760330578512396,0.9586776859504132,12,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2020,2020s,SWE,1,1,1303.2,1303.2,actual,True,4,302,1330.0,4,0.9363636363636364,1214.2459999999999,0.5882352941176471,0.9586776859504132,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2020,2020s,USA,2,2,1259.45,1259.45,actual,True,4,2163,1286.0,1,0.9801652892561983,1216.44,1.0,0.9752066115702479,1.0,17,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2020,2020s,UKR,3,5,1242.5,1242.5,actual,True,4,298,1279.0,6,0.9256198347107438,1236.9609523809524,0.4117647058823529,1.0,0.628099173553719,7,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2020,2020s,FRA,4,6,1231.25,1231.25,actual,True,4,618,1283.0,3,0.9388429752066116,1209.8138888888889,0.7058823529411765,0.9338842975206612,0.9586776859504132,12,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2020,2020s,RUS,5,7,1226.7,1226.7,actual,True,4,441,1269.0,5,0.9330578512396696,1232.645,0.47058823529411764,0.9834710743801653,0.731404958677686,8,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2020,2020s,AUS,6,9,1224.85,1224.85,actual,True,4,224,1253.0,10,0.8925619834710744,1189.8518055555555,0.7058823529411765,0.8760330578512396,0.9586776859504132,12,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2020,2020s,CUB,7,10,1224.35,1224.35,actual,True,4,244,1258.0,2,0.9561983471074381,1215.1225757575758,0.6470588235294118,0.9669421487603306,0.9132231404958677,11,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2020,2020s,GER,8,12,1220.15,1220.15,actual,True,4,427,1244.0,7,0.9231404958677686,1210.803,0.5882352941176471,0.9421487603305785,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2020,2020s,ITA,9,16,1212.4,1212.4,actual,True,4,373,1245.0,9,0.8966942148760332,1193.2669696969697,0.6470588235294118,0.8925619834710744,0.9132231404958677,11,17,Half-decade average of yearly top-5 average result score,0.0
jumps,2020,2020s,RSA,10,40,1170.0,1170.0,actual,True,4,58,1194.0,8,0.903305785123967,1195.6956666666667,0.5882352941176471,0.9173553719008265,0.8471074380165289,10,17,Half-decade average of yearly top-5 average result score,0.0
middle-long,1955,1955s,USA,1,2,1149.0,1149.0,actual,True,1,1,1149.0,2,0.9565217391304348,1204.2841666666666,1.0,0.9478260869565217,0.991304347826087,14,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1955,1955s,KEN,2,,0.0,,filled_0_no_period_data,False,0,0,0.0,1,0.9930434782608696,1221.3778846153846,0.9285714285714286,1.0,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1955,1955s,GBR,3,,0.0,,filled_0_no_period_data,False,0,0,0.0,3,0.9443478260869566,1196.9138461538462,0.9285714285714286,0.9391304347826087,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1955,1955s,ETH,4,,0.0,,filled_0_no_period_data,False,0,0,0.0,4,0.9417391304347827,1212.3736363636365,0.7857142857142857,0.9739130434782609,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1955,1955s,MAR,5,,0.0,,filled_0_no_period_data,False,0,0,0.0,5,0.9321739130434783,1220.506666666667,0.6428571428571429,0.991304347826087,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1955,1955s,ESP,6,,0.0,,filled_0_no_period_data,False,0,0,0.0,6,0.9000000000000001,1190.619393939394,0.7857142857142857,0.9217391304347826,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1955,1955s,FRA,7,,0.0,,filled_0_no_period_data,False,0,0,0.0,7,0.8982608695652174,1184.3283333333334,0.8571428571428571,0.8956521739130435,0.908695652173913,12,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1955,1955s,GER,8,,0.0,,filled_0_no_period_data,False,0,0,0.0,8,0.8834782608695652,1190.7633333333333,0.6428571428571429,0.9304347826086956,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1955,1955s,RUS,9,,0.0,,filled_0_no_period_data,False,0,0,0.0,9,0.8721739130434782,1207.6609523809525,0.5,0.9565217391304348,0.5347826086956522,7,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1955,1955s,ROU,10,,0.0,,filled_0_no_period_data,False,0,0,0.0,10,0.8652173913043479,1183.958787878788,0.7857142857142857,0.8782608695652174,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1960,1960s,KEN,1,5,1146.0,1146.0,actual,True,1,1,1146.0,1,0.9930434782608696,1221.3778846153846,0.9285714285714286,1.0,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1960,1960s,USA,2,6,1145.7083333333335,1145.7083333333335,actual,True,2,7,1177.0,2,0.9565217391304348,1204.2841666666666,1.0,0.9478260869565217,0.991304347826087,14,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1960,1960s,GBR,3,7,1143.0,1143.0,actual,True,1,1,1143.0,3,0.9443478260869566,1196.9138461538462,0.9285714285714286,0.9391304347826087,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1960,1960s,ETH,4,,0.0,,filled_0_no_period_data,False,0,0,0.0,4,0.9417391304347827,1212.3736363636365,0.7857142857142857,0.9739130434782609,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1960,1960s,MAR,5,,0.0,,filled_0_no_period_data,False,0,0,0.0,5,0.9321739130434783,1220.506666666667,0.6428571428571429,0.991304347826087,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1960,1960s,ESP,6,,0.0,,filled_0_no_period_data,False,0,0,0.0,6,0.9000000000000001,1190.619393939394,0.7857142857142857,0.9217391304347826,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1960,1960s,FRA,7,,0.0,,filled_0_no_period_data,False,0,0,0.0,7,0.8982608695652174,1184.3283333333334,0.8571428571428571,0.8956521739130435,0.908695652173913,12,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1960,1960s,GER,8,,0.0,,filled_0_no_period_data,False,0,0,0.0,8,0.8834782608695652,1190.7633333333333,0.6428571428571429,0.9304347826086956,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1960,1960s,RUS,9,,0.0,,filled_0_no_period_data,False,0,0,0.0,9,0.8721739130434782,1207.6609523809525,0.5,0.9565217391304348,0.5347826086956522,7,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1960,1960s,ROU,10,,0.0,,filled_0_no_period_data,False,0,0,0.0,10,0.8652173913043479,1183.958787878788,0.7857142857142857,0.8782608695652174,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1965,1965s,USA,1,2,1157.3799999999999,1157.3799999999999,actual,True,5,24,1201.0,2,0.9565217391304348,1204.2841666666666,1.0,0.9478260869565217,0.991304347826087,14,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1965,1965s,KEN,2,7,1147.3625,1147.3625,actual,True,4,13,1187.0,1,0.9930434782608696,1221.3778846153846,0.9285714285714286,1.0,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1965,1965s,FRA,3,15,1123.6333333333332,1123.6333333333332,actual,True,4,10,1171.0,7,0.8982608695652174,1184.3283333333334,0.8571428571428571,0.8956521739130435,0.908695652173913,12,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1965,1965s,GBR,4,16,1121.4,1121.4,actual,True,2,6,1136.0,3,0.9443478260869566,1196.9138461538462,0.9285714285714286,0.9391304347826087,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1965,1965s,ETH,5,,0.0,,filled_0_no_period_data,False,0,0,0.0,4,0.9417391304347827,1212.3736363636365,0.7857142857142857,0.9739130434782609,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1965,1965s,MAR,6,,0.0,,filled_0_no_period_data,False,0,0,0.0,5,0.9321739130434783,1220.506666666667,0.6428571428571429,0.991304347826087,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1965,1965s,ESP,7,,0.0,,filled_0_no_period_data,False,0,0,0.0,6,0.9000000000000001,1190.619393939394,0.7857142857142857,0.9217391304347826,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1965,1965s,GER,8,,0.0,,filled_0_no_period_data,False,0,0,0.0,8,0.8834782608695652,1190.7633333333333,0.6428571428571429,0.9304347826086956,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1965,1965s,RUS,9,,0.0,,filled_0_no_period_data,False,0,0,0.0,9,0.8721739130434782,1207.6609523809525,0.5,0.9565217391304348,0.5347826086956522,7,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1965,1965s,ROU,10,,0.0,,filled_0_no_period_data,False,0,0,0.0,10,0.8652173913043479,1183.958787878788,0.7857142857142857,0.8782608695652174,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1970,1970s,USA,1,1,1172.59,1172.59,actual,True,5,103,1207.0,2,0.9565217391304348,1204.2841666666666,1.0,0.9478260869565217,0.991304347826087,14,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1970,1970s,KEN,2,2,1167.35,1167.35,actual,True,4,63,1207.0,1,0.9930434782608696,1221.3778846153846,0.9285714285714286,1.0,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1970,1970s,ETH,3,14,1150.0,1150.0,actual,True,2,3,1161.0,4,0.9417391304347827,1212.3736363636365,0.7857142857142857,0.9739130434782609,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1970,1970s,GBR,4,17,1148.3600000000001,1148.3600000000001,actual,True,5,66,1206.0,3,0.9443478260869566,1196.9138461538462,0.9285714285714286,0.9391304347826087,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1970,1970s,ROU,5,20,1146.1666666666667,1146.1666666666667,actual,True,3,10,1165.0,10,0.8652173913043479,1183.958787878788,0.7857142857142857,0.8782608695652174,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1970,1970s,FRA,6,22,1143.9066666666665,1143.9066666666665,actual,True,5,19,1188.0,7,0.8982608695652174,1184.3283333333334,0.8571428571428571,0.8956521739130435,0.908695652173913,12,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1970,1970s,ESP,7,31,1127.0833333333335,1127.0833333333335,actual,True,2,7,1150.0,6,0.9000000000000001,1190.619393939394,0.7857142857142857,0.9217391304347826,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1970,1970s,MAR,8,,0.0,,filled_0_no_period_data,False,0,0,0.0,5,0.9321739130434783,1220.506666666667,0.6428571428571429,0.991304347826087,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1970,1970s,GER,9,,0.0,,filled_0_no_period_data,False,0,0,0.0,8,0.8834782608695652,1190.7633333333333,0.6428571428571429,0.9304347826086956,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1970,1970s,RUS,10,,0.0,,filled_0_no_period_data,False,0,0,0.0,9,0.8721739130434782,1207.6609523809525,0.5,0.9565217391304348,0.5347826086956522,7,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1975,1975s,KEN,1,3,1190.16,1190.16,actual,True,5,177,1233.0,1,0.9930434782608696,1221.3778846153846,0.9285714285714286,1.0,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1975,1975s,ROU,2,4,1185.28,1185.28,actual,True,5,185,1220.0,10,0.8652173913043479,1183.958787878788,0.7857142857142857,0.8782608695652174,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1975,1975s,USA,3,7,1180.76,1180.76,actual,True,5,293,1207.0,2,0.9565217391304348,1204.2841666666666,1.0,0.9478260869565217,0.991304347826087,14,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1975,1975s,GBR,4,8,1180.2,1180.2,actual,True,5,203,1256.0,3,0.9443478260869566,1196.9138461538462,0.9285714285714286,0.9391304347826087,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1975,1975s,GER,5,13,1164.0,1164.0,actual,True,1,1,1164.0,8,0.8834782608695652,1190.7633333333333,0.6428571428571429,0.9304347826086956,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1975,1975s,FRA,6,20,1155.2,1155.2,actual,True,5,47,1207.0,7,0.8982608695652174,1184.3283333333334,0.8571428571428571,0.8956521739130435,0.908695652173913,12,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1975,1975s,ETH,7,26,1144.52,1144.52,actual,True,5,33,1174.0,4,0.9417391304347827,1212.3736363636365,0.7857142857142857,0.9739130434782609,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1975,1975s,ESP,8,37,1133.98,1133.98,actual,True,5,30,1162.0,6,0.9000000000000001,1190.619393939394,0.7857142857142857,0.9217391304347826,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1975,1975s,MAR,9,,0.0,,filled_0_no_period_data,False,0,0,0.0,5,0.9321739130434783,1220.506666666667,0.6428571428571429,0.991304347826087,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1975,1975s,RUS,10,,0.0,,filled_0_no_period_data,False,0,0,0.0,9,0.8721739130434782,1207.6609523809525,0.5,0.9565217391304348,0.5347826086956522,7,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1980,1980s,USA,1,2,1219.56,1219.56,actual,True,5,779,1238.0,2,0.9565217391304348,1204.2841666666666,1.0,0.9478260869565217,0.991304347826087,14,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1980,1980s,GBR,2,3,1219.3200000000002,1219.3200000000002,actual,True,5,470,1275.0,3,0.9443478260869566,1196.9138461538462,0.9285714285714286,0.9391304347826087,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1980,1980s,ROU,3,4,1212.44,1212.44,actual,True,5,139,1252.0,10,0.8652173913043479,1183.958787878788,0.7857142857142857,0.8782608695652174,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1980,1980s,KEN,4,8,1195.84,1195.84,actual,True,5,223,1258.0,1,0.9930434782608696,1221.3778846153846,0.9285714285714286,1.0,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
